序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1381,,130691527728,23311715,"日落无迁",6,保密,"把握机会好好努力，下场就跟那锦衣卫三兄弟一样",2022-09-19 23:15:22,0,0,"",安徽,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
1382,,130691295680,476200518,"杠精成仙",5,保密,"武器大师戚继光",2022-09-19 23:13:41,0,0,"理性对线，提高思辨，拉黑我代表认输，望周知",江苏,否,https://i0.hdslb.com/bfs/face/d74aa588680c4baa7aa8009893b4d442bc434ce0.jpg
1383,,130690376736,41918201,"过目不忘莫离骚",6,男,"电影确实好看，但你这解析，看着就夸张离谱",2022-09-19 23:06:56,0,0,"摆",广东,是,https://i2.hdslb.com/bfs/face/f980d7306f94cea83cb11bdc81f976275c167fef.jpg
1384,,130690167728,28866626,"夜间主题",6,保密,"视频好细",2022-09-19 23:04:09,0,0,"",浙江,否,https://i2.hdslb.com/bfs/face/eec9bb853f57337c4046e9524c9372c168382d35.jpg
1385,,130689774432,349841499,"Omri乱斗",6,保密,"陆文昭我的最爱",2022-09-19 23:02:03,0,0,"oooo",江苏,否,https://i0.hdslb.com/bfs/face/9809a182afeecb018e5759009195d4606d3188ae.jpg
1386,,130689757616,34273882,"梦里看花镜花水月",6,保密,"居然没人刷得加钱[脱单doge]",2022-09-19 23:02:00,0,0,"",美国,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
1387,,130688844800,25240911,"IMBA大菠萝",6,保密,"瞎扯··· 真正的打斗那叫杀人，又不是比谁打得好看，如何利用己方优势或者敌方劣势一击弊敌就是一切，打输的说自己别人强？和阎王说去吧。",2022-09-19 22:55:01,0,0,"",广西,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
1388,,130688334096,33071332,"爱海一旁",6,男,"服化道就算了，里面锦衣卫的衣服看着像3D打印机打印出来的，绝对说不上考究。考究的飞鱼服应该像锦袍而非铠甲。另外锦衣卫不是特工，而是特务，主要职务并不是打架而是侦察、逮捕、审问、谍报、策反等，为了电影效果突出打架能力可以理解，但要说考究就不行了。",2022-09-19 22:50:27,3,0,"人生就像一碗葱花面，不咸也不淡。",山东,否,https://i1.hdslb.com/bfs/face/a0a6a10a2bde06db0fa10969e0698d29ada19093.jpg
1389,130688334096,130691060944,28419468,"躞蹀丨蹀躞",6,保密,"我觉得锦衣卫那么大的部门肯定有职能分化啊，可能只是主角负责打架的部门吧",2022-09-19 23:11:52,0,0,"火车快开",河南,否,https://i0.hdslb.com/bfs/face/d3732d680c80eb15b2cfbad188d2d2e12d236aad.jpg
1390,130688334096,130699075792,1581125,"樱小姐大胜利",6,女,"毕竟这是武侠剧，总不能搞武侠刑侦吧",2022-09-20 00:22:58,0,0,"守护我最爱的pilipili",山东,否,https://i2.hdslb.com/bfs/face/78e1d9d46c138d16ad5017c6a84e820fb00e0c04.jpg
1391,130699075792,130763844064,33071332,"爱海一旁",6,男,"回复 @樱小姐大胜利 :所以我也没说剧本身有啥因为呀，只是说“考究”这个事是不该说的，因为它确实不考究",2022-09-20 17:46:16,0,0,"人生就像一碗葱花面，不咸也不淡。",山东,否,https://i1.hdslb.com/bfs/face/a0a6a10a2bde06db0fa10969e0698d29ada19093.jpg
1392,,130687952944,317425934,"54mature",4,保密,"古代大米产量是一亩地150斤左右……
用大米做参考可以，今天的亩产量是950左右；所以古代大米的价值得翻7-8倍才能持平。这还是不考虑机械化加持的前提下，不然还得加倍。
古代老百姓主要是吃粗粮的，大米这种细粮是富人吃的。
老百姓逢年过节才会弄点麦子搞点面粉做点面食。
在算算一两银子在古代的价值？",2022-09-19 22:47:12,0,0,"",湖北,否,https://i2.hdslb.com/bfs/face/7a0c275fc3671b51c6a4724e9b57339179dab166.jpg
1393,,130687421920,29231568,"囧湫湫",6,男,"我一直希望国产电影高质量国风多点，绣春刀就不错（但除了感情线）仔细看看两部的票房和同时期其他电影的票房就知道，这类电影只会越来越少[笑哭]（同一年大闹天竺票房是绣春刀二的三倍还多！）",2022-09-19 22:43:45,1,26,"我懒死了，什么都不想写！～(￣▽￣～)～",河南,否,https://i0.hdslb.com/bfs/face/e6ef0b43773e745e291a518e7999385e9c9efb28.jpg
1394,130687421920,234432869952,1248782146,"技术宅刘表",5,保密,"喜欢第一部的故事线",2024-07-29 20:11:00,0,1,"",四川,否,http://i1.hdslb.com/bfs/face/bdf4b65b49fe0d2683e88a14cc5e1b8da56d518d.jpg
1395,,130685949408,301533988,"前了个奏",5,保密,"戚继光：就薅我一个人？",2022-09-19 22:31:23,0,0,"",上海,否,http://i1.hdslb.com/bfs/face/d6b911b1746d6730c2e0805adff5530262b9ebf9.jpg
1396,,130684215904,11373721,"阿哥阿妹把歌唱",6,男,"能不能讲讲《长安十二时辰》的战斗细节？",2022-09-19 22:17:47,0,0,"联合起来",河南,否,https://i1.hdslb.com/bfs/face/9619b720054bdc89253999194d94c8daac329d29.jpg
1397,,130684209888,12999895,"声音好听的Z先生",6,男,"挚爱亲朋手足兄弟",2022-09-19 22:17:40,0,0,"我从不认为我帅，这是我的坚持，我要与全世界作对！",陕西,否,http://i2.hdslb.com/bfs/face/bd9d0a33ee09f23e8b21471ac55ff843c7c504b9.jpg
1398,,130683826608,281391092,"娄湛",5,男,"必须得投个币呀兄弟们！@    爱了爱了！   真强的知识！",2022-09-19 22:14:53,0,0,"",黑龙江,否,https://i2.hdslb.com/bfs/face/a7c9508f35f92901cbb8c9396424d55a12a4ef19.jpg
1399,,130683485712,326834641,"红书包CO",5,男,"是么刀法不刀法的  怎么杀敌怎么来",2022-09-19 22:11:54,0,0,"燃尽吧",内蒙古,否,https://i1.hdslb.com/bfs/face/de6b89ad869177f0e7ce17bc7691c6213cc5fd40.jpg
1400,,130683231968,66857035,"Kun汁土豆泥",6,保密,"哈哈 谁最后说的丁真，难蚌[妙啊]",2022-09-19 22:09:44,0,0,"保持纯真",辽宁,是,https://i1.hdslb.com/bfs/face/25efcc848d2d5dbbff853d9ff9e2a100e816ecfa.jpg
1401,,130681876144,37600275,"法尼法尼",6,男,"我觉得少了男女主的感情线的绣春刀12就完美了，尤其是2，只会让人高血压的感情线就像吃饭吃着吃着一坨鸟屎掉进盘子里",2022-09-19 21:58:43,0,0,"这就是家园，你永远不会离开非洲",陕西,否,https://i0.hdslb.com/bfs/face/2f447363fa63e483b6d7bae21c38add02e85ee74.jpg
1402,,130679010064,67594296,"南星曌",6,男,"辛芷蕾这个演员真的一言难尽………………那眼睛和嘴唇，我真的………………",2022-09-19 21:36:15,0,0,"",四川,是,https://i0.hdslb.com/bfs/face/181e5ffbde52d8ad4a3297f86eab9001fa36fc17.jpg
1403,,130677068672,151675719,"暗黑魔灵天使",6,保密,"二部就差点意思，找错了女演员杨幂，其演技状态和其他演员完全不在一个层次上",2022-09-19 21:20:02,0,0,"shsb",北京,否,https://i0.hdslb.com/bfs/face/e43510dd4b55f90ece68a610b93f25e7732e5203.jpg
1404,,130675882416,336613289,"Gu0px",5,男,"沈炼不是最能打的  但是是最能抗的",2022-09-19 21:10:21,0,0,"",安徽,否,https://i2.hdslb.com/bfs/face/6a7e0fed48d06846242b49703a7cb41c36b0daf1.jpg
1405,,130674449104,12300683,"听一曲有误",6,保密,"BGM是啥？很不错",2022-09-19 20:58:26,0,1,"",英国,是,http://i0.hdslb.com/bfs/face/80393534ae4a590f4ff4e25e17f463ce92aeea32.jpg
1406,,130671780944,4166122,"Blysin",6,保密,"都喜欢",2022-09-19 20:34:23,0,0,"",福建,是,http://i1.hdslb.com/bfs/face/2f2f7a3f2b33e4695f93be1243523dcc6706c929.jpg
1407,,130668550464,88262735,"正为一场小雨欢悦",6,保密,"好家伙 本来想整其他东西的
结果给看完了23333",2022-09-19 20:07:35,2,38,"希望你喜欢我的视频而不是我本人,所以我会常换名字与头像,祝你早午晚都好！",广东,否,https://i2.hdslb.com/bfs/face/b17cb1348e792b5a2acf75b6f1efac88d1b61733.jpg
1408,130668550464,133034836464,4465840,"最后一枚钢镚",6,男,"说明我们还是能拍出吸引人的好电影的，用东西那么多，可以用的仓库非常丰富。但是资本就是不干事[笑哭][笑哭][笑哭]",2022-10-09 18:05:44,0,7,"这个人很懒，什么都不想留下",广东,否,https://i1.hdslb.com/bfs/face/15e34fda31135fc8f7985ec7c97a7c373e7cdf8e.jpg
1409,133034836464,226828948192,26647855,"墨菲撕",5,保密,"回复 @最后一枚钢镚 : 最近20年，只有绣春刀和剑雨；这三部电影好看，绣春刀1和2都可以",2024-06-17 22:06:45,0,0,"",广东,否,https://i1.hdslb.com/bfs/face/bd2786d05e48abab5edd43e3aeedfd51c2779191.jpg
1410,,130667247632,6185136,"飞饭",6,男,"这个血槽可太业余了",2022-09-19 19:55:02,0,0,"枪迷刀友，搏击私教，游戏达人，历史控，国际局势关注者，动作导演。",北京,是,https://i0.hdslb.com/bfs/face/6a49d3a483cf1b8a406b1ca7f7c0fbf911908f27.jpg
1411,,130659150848,21455653,"阿拉啊拉贡",5,男,"解说个毛，，婆婆妈妈。看似科普，其实无聊。",2022-09-19 18:46:06,0,0,"",湖南,是,https://i1.hdslb.com/bfs/face/563da1e098fb84ac349406696c7a43de501ea3fc.jpg
1412,,130654511376,5348710,"Toviki",6,保密,"你如果真的认真准备了资料制作视频，就尽量不要用AI音，更不要学营销号分多段，视频不错，但这样真的很掉价",2022-09-19 18:07:17,0,0,"什么你居然点进来了 既然都进来了你不粉一下好意思吗你~",浙江,否,http://i0.hdslb.com/bfs/face/9e3a97425c16adb1ade2e19633b355e0c20241cd.jpg
1413,,130648666096,355701740,"开开方",5,男,"文案好像在知乎看过，有抄袭嫌疑",2022-09-19 17:12:06,1,0,"这个人很神秘！",江苏,否,https://i2.hdslb.com/bfs/face/a013a0871b367aa27054730a6a7629d325e44279.jpg
1414,130648666096,130696109760,19792734,"若生得此番无趣",6,男,"洗稿的，我之前看过一个解说在解说第一部决战的部分一模一样甚至包括那段拿骑砍比喻骑兵战力的部分素材都一样",2022-09-19 23:54:26,0,0,"有事吗？",浙江,是,http://i0.hdslb.com/bfs/baselabs/cebc7f2fd23c621de943a96c461dbff55f4d390b.jpg
1415,,130648632880,2668150,"仓颉blue",6,男,"关于绣春刀战力排行，可以直接知呼搜”《绣春刀》系列电影中，各角色战斗力排名是怎样的？“
高赞回复那个路阳是导演加编剧
这波啊是作者直接下场[doge]",2022-09-19 17:11:37,0,0,"",福建,否,https://i1.hdslb.com/bfs/face/ab95d2d42ffb992a68e160229c51945888a8f1dc.jpg
1416,,130640942496,88933309,"不喝酒啦",6,男,"您猜怎么着 我一锤出去给自己绊倒了 嘿",2022-09-19 15:39:18,0,0,"",辽宁,否,https://i1.hdslb.com/bfs/face/f78d68e29daafcbb242ec67cf80a18b400a2125a.jpg
1417,,130639900544,350680642,"B型H系82",5,保密,"很多人对丁白樱是丁修师傅，还是一派掌门有疑问，这里说明一下，一个门派选掌门除了那种要华山论剑的特殊情况，不会选武功最高的，而是选门派的传承，什么是传承，就是那种武功未必最高，但是却学会了所有招式心法的学霸，丁白樱这个角色的设定就是戚家军武功第七代传人，只有她掌握了所有拳脚兵器内功的修炼方法，丁修入了戚家军，不管他有多强，只要他在戚家军的武学上向更进一步，就必须拜丁白樱为师！",2022-09-19 15:26:23,36,2948,"",湖南,是,http://i0.hdslb.com/bfs/face/d464874e9e470a33789182ed00fe3beaed1e600f.jpg
1418,130639900544,130705535280,15971693,"天刀何如大星云",6,保密,"没那么复杂，导演在知乎回答过，丁修原本拜丁白缨的父亲为师，后来老头死了，丁白缨就承担起继续教导众徒弟的职责。",2022-09-20 02:04:18,0,870,"ⓘ该账号封禁中",陕西,否,https://i2.hdslb.com/bfs/face/392ab1348b7df2883e55acd8313188f4a9878dde.jpg
1419,130639900544,130728968064,405152155,"注册你妹的你",5,保密,"如果丁白樱是男的，保不准武力值是第一名。。。。",2022-09-20 11:27:34,0,120,"",浙江,是,https://i1.hdslb.com/bfs/face/fcc88ac83608fce0ec5de104b2fb9eefd94a6e03.jpg
1420,130639900544,130767922048,270499565,"ajogw",6,男,"[大哭][大哭][大哭]看过郦波老师讲的戚继光，戚继光就是我的偶像，戚继光不仅是非常聪明而且还是武学宗师，把易经结合到武术中，战绩强大到小说都不敢那么写，真的很哭戚继光的结局，非常遗憾戚继光的武学没传承到现代",2022-09-20 18:22:10,0,191,"(⁎⁍̴̛ᴗ⁍̴̛⁎)",湖北,否,https://i2.hdslb.com/bfs/face/c764d2ba3e1fb77f86c34db36af989c18db3a0e6.jpg
1421,130728968064,130777362240,15971693,"天刀何如大星云",6,保密,"回复 @注册你妹的你 :难，丁白缨输的不仅仅是气力，应变也不如丁修。
丁修打丁显，被没见过的地躺刀打得很狼狈，却能快速想出破解之法击败丁显。
丁白缨打沈炼，拔刀术被破解后，没有想出反制沈炼的新方法，直接战败。
而丁显和沈炼武功相当，是导演亲自说的。",2022-09-20 19:41:29,0,263,"ⓘ该账号封禁中",陕西,否,https://i2.hdslb.com/bfs/face/392ab1348b7df2883e55acd8313188f4a9878dde.jpg
1422,130728968064,130779111008,282951241,"地域评分小组委员会",6,保密,"回复 @注册你妹的你 :不可能，丁白缨要是战力第一直接把沈炼嘎了后面咋演？或者丁白缨点子太硬把包围来的锦衣卫全噶了后面也没法演，肯定会拉点战力的，排到一个稍差一点但又不太差被人围殴嘎了也合理的位置",2022-09-20 19:57:42,0,44,"",河北,否,https://i1.hdslb.com/bfs/face/55d8f28c073d850d4d321eaa04c2811cc76fe829.jpg
1423,130767922048,130789445488,37387564,"影视后期资源酷",6,保密,"回复 @ajogw : 分享cv18289526",2022-09-20 21:27:06,0,13,"持续更新影视后期资源，汉化＆插件＆模板预设更新中......",广东,否,https://i1.hdslb.com/bfs/face/f42e58d945fa748216d76240fd6f85ea50a39d09.jpg
1424,130728968064,130998158512,500815776,"君忘尘-",5,男,"回复 @注册你妹的你 :没办法先天条件问题，练武技巧是一方面气力也是一方面",2022-09-22 20:06:56,0,11,"缘分",宁夏,是,https://i0.hdslb.com/bfs/face/aed0f84749f60b3de17f7b31bf81d860acb0bc3f.jpg
1425,130639900544,131366813856,287773262,"LOLTOTOPO",5,保密,"放在现在武侠片里确实是天花板哈哈哈哈哈",2022-09-25 21:47:43,0,3,"学习blender和绘画中",山东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1426,130767922048,131376619920,211636296,"烟笼寒水1",6,保密,"回复 @ajogw :哈哈，戚继光的结局相比较他的部队已经是很好了。戚家军被万历皇帝以0伤亡剿灭1300多人，剩余两千多人被遣散回家[藏狐]",2022-09-25 23:07:01,0,28,"",江苏,是,https://i0.hdslb.com/bfs/face/63cfd3476926771b206586f2ed18ae015c258ce8.jpg
1427,130767922048,131505456256,8810229,"共郎長行莫圍棋",6,保密,"回复 @ajogw :在百家讲坛是吧，我也看完了",2022-09-27 04:29:49,0,3,"",海南,否,https://i0.hdslb.com/bfs/face/3be342a9a9a073eda8af837645c27f3c022e1b33.jpg
1428,130705535280,133062217232,28444214,"罗马尼亚之力",6,男,"回复 @骨人伯恩 :就因为他能担任教授武功的职责所以能做师傅啊",2022-10-09 21:59:13,0,9,"呵呵哒",广东,否,http://i2.hdslb.com/bfs/face/1ce6522f9f18a9b50eba52346617052efc1ee90b.jpg
1429,133062217232,133062732672,15971693,"天刀何如大星云",6,保密,"回复 @罗马尼亚之力 :她能教授是因为她会全套的辛酉刀法，不是因为她把这套刀法用得最好。",2022-10-09 22:02:41,0,12,"ⓘ该账号封禁中",陕西,否,https://i2.hdslb.com/bfs/face/392ab1348b7df2883e55acd8313188f4a9878dde.jpg
1430,130728968064,133098971504,254182322,"酒心的巧克力",5,保密,"回复 @注册你妹的你 :她应变不行，是男人也一样，只能说天赋不是特别高……",2022-10-10 09:25:43,0,12,"我很帅",吉林,是,http://i2.hdslb.com/bfs/face/e4dabe428f314972018bbe2d56ad2610cf96c45b.jpg
1431,130767922048,133100025424,316788834,"饿霸霸霸",5,男,"回复 @ajogw :没大没小的，叫戚大帅！[doge]",2022-10-10 09:42:40,0,1,"何处最伤心？关山见秋月。",福建,否,https://i0.hdslb.com/bfs/face/f45590528f4ad13a21bcc781e62a96c62b21074a.jpg
1432,130728968064,137969423152,1207520983,"bili_1207520983",5,女,"回复 @注册你妹的你 :丁修力气明显比其他人大很多，力量对于战斗力加成极大。",2022-11-17 23:01:39,0,3,"",广东,否,https://i1.hdslb.com/bfs/face/c338065f8bce7f184a7a97391035d863adc955a1.jpg
1433,130639900544,138268916992,440162199,"--YBYB--",6,保密,"确实",2022-11-20 03:53:47,0,0,"不看私信。",广东,否,https://i0.hdslb.com/bfs/face/1151fa7251c378b9d36f491ad2062d4b78404192.jpg
1434,130639900544,148331152896,29305420,"影子你好啊",6,男,"弟子不必不如师",2023-01-21 18:22:17,0,4,"",四川,否,https://i1.hdslb.com/bfs/face/9324b36cce8c399813e745441ecb73868a208126.jpg
1435,130705535280,154448179680,251590199,"葱香少女郭德纲",6,保密,"回复 @骨人伯恩 :相声圈里也有这样的，马志明他爹马三立，马志明代父收徒",2023-03-01 23:18:14,0,2,"",河北,是,https://i2.hdslb.com/bfs/face/180bd927fb64ad8f7b2b9d1822dcda0dd518d334.jpg
1436,130639900544,166562190672,688388673,"博学多才文盲",5,男,"而且最重要的是，师父不如徒弟很正常。现实生活也很多。师父是经验跟技巧。徒弟是实战，力量、速度、抗击打等因素都可以决定武功高低。师父教的只是技巧。",2023-05-23 13:49:03,0,10,"",黑龙江,否,https://i0.hdslb.com/bfs/face/7df5d2e8dfcd6e5ab35ea6ea8791e7fb453f7550.jpg
1437,130728968064,169262494112,89872932,"哟西丶犹西",6,保密,"回复 @注册你妹的你 :确实，男女身体机能差距这么大，换男儿身保二争一",2023-06-10 00:59:58,0,2,"",上海,是,https://i0.hdslb.com/bfs/face/28dc65f86e583d8ad8a618cd7e5888903cf663fa.jpg
1438,130777362240,170419305216,399562694,"坐忘道三筒",6,保密,"回复 @骨人伯恩 :估计沈炼武功都进不了前三，但是他肉呀，能换血他就不亏[doge]，而且他也不是呆瓜",2023-06-17 15:53:03,0,2,"",广西,否,https://i2.hdslb.com/bfs/face/95074c30e7991f34f33d3dc4dcca267399cab008.jpg
1439,137969423152,170419360352,399562694,"坐忘道三筒",6,保密,"回复 @购卡劝架包庇 :力量速度都是顶配的[doge]",2023-06-17 15:53:56,0,0,"",广西,否,https://i2.hdslb.com/bfs/face/95074c30e7991f34f33d3dc4dcca267399cab008.jpg
1440,170419305216,170433800176,15971693,"天刀何如大星云",6,保密,"回复 @乔不斯乔斯达 :导演钦点他的武功是第三，但是第二的比巴卜赵公公是被他活活肉死的，跟他平级的丁白缨和丁显更扛不住他这个血条了。",2023-06-17 17:43:14,0,1,"ⓘ该账号封禁中",陕西,否,https://i2.hdslb.com/bfs/face/392ab1348b7df2883e55acd8313188f4a9878dde.jpg
1441,170433800176,170439640784,399562694,"坐忘道三筒",6,保密,"回复 @骨人伯恩 :比巴卜赵公公伤害高血条薄[doge]",2023-06-17 18:21:35,0,0,"",广西,否,https://i2.hdslb.com/bfs/face/95074c30e7991f34f33d3dc4dcca267399cab008.jpg
1442,130777362240,182702956960,438304141,"本间如烟",6,男,"回复 @骨人伯恩 : 丁显丁修打架的时候，我感觉有点懵逼。1.6米长的苗刀，丁修能使的很顺畅，可见丁修有多大的力气了。但是后面丁修以辛酉刀法直接高举快速连续劈砸5下，丁显手持2个短刀就tmd挡住了？这是什么怪力啊我c",2023-08-24 15:55:34,0,4,"大神求带飞(￣▽￣)～■干杯",江西,是,https://i1.hdslb.com/bfs/face/8170430037f8edf7355cf66b5ad6f430b1c3ad6e.webp
